sample_id,video,user,timestep,mae,corrected_rmse,mean_angular_error,latency_ms,target_forward_count,accepted_sum,finite
0,4,83,30,14.673766948034366,19.436421407301918,14.673766948034366,148.8981619477272,4,19,True
1,4,83,45,22.266000242034593,27.30957764063159,22.266000242034593,120.95822393894196,4,18,True
2,4,83,60,12.845533672471841,16.44640837979086,12.845533672471841,119.60904393345118,4,19,True
3,4,83,75,19.43330407384783,29.699701188518947,19.43330407384783,119.84827416017652,4,19,True
4,4,83,90,24.259984683493773,40.20473528856901,24.259984683493773,119.8717039078474,4,19,True
5,4,83,105,40.74064950843652,67.06277966290169,40.74064950843652,151.7680729739368,5,17,True
6,4,83,120,6.4786695818106335,8.377566354301258,6.4786695818106335,119.85217407345772,4,19,True
7,4,83,135,6.470780348777771,7.160733459882576,6.470780348777771,120.03134377300739,4,19,True
8,4,83,150,11.382723406950634,17.3535949706101,11.382723406950634,120.60459377244115,4,19,True
9,4,83,165,7.330948030948639,9.503273970649753,7.330948030948639,121.59296404570341,4,19,True
10,4,83,180,27.859499563152593,47.111378527860396,27.859499563152593,121.99297500774264,4,19,True
11,4,83,195,12.680955157304803,15.373606504515772,12.680955157304803,122.53148481249809,4,18,True
12,4,83,210,12.156248260786136,20.989591723514923,12.156248260786136,121.7896742746234,4,19,True
13,4,83,225,30.931617932766677,47.50119685057648,30.931617932766677,121.67134508490562,4,19,True
14,4,15,30,10.17801048035423,12.576484120589063,10.17801048035423,121.63092382252216,4,19,True
15,4,15,45,3.0927710821231207,4.056734605405632,3.0927710821231207,123.2750453054905,4,18,True
16,4,15,60,1.7240238706270854,2.293698806186206,1.7240238706270854,121.25407392159104,4,19,True
17,4,15,75,1.6015690167744954,2.2557850813019433,1.6015690167744954,121.45128473639488,4,19,True
18,4,15,90,1.6317180156707765,2.355411045345869,1.6317180156707765,121.47773383185267,4,19,True
19,4,15,105,6.94796960229675,12.094124754100557,6.94796960229675,120.8342551253736,4,19,True
20,4,15,120,8.582683608929317,12.8738151802117,8.582683608929317,120.552783831954,4,18,True
21,4,15,135,1.2756533861160277,1.9690485553990713,1.2756533861160277,119.83284400776029,4,19,True
22,4,15,150,1.2786514282226562,1.734422885864326,1.2786514282226562,119.7428940795362,4,19,True
23,4,15,165,6.9058386822541555,13.044284752506028,6.9058386822541555,119.71776420250535,4,19,True
24,4,15,180,13.4732575584203,23.46507742575822,13.4732575584203,119.56094298511744,4,19,True
25,4,15,195,7.61891980804503,10.009705471029726,7.61891980804503,119.70591358840466,4,19,True
26,4,15,210,23.40932889133692,43.50143920362425,23.40932889133692,119.67060388997197,4,19,True
27,4,15,225,12.776274545987446,18.86042969982748,12.776274545987446,119.73845399916172,4,19,True
28,4,3,30,13.081925322612127,18.94264340465658,13.081925322612127,121.59899435937405,4,19,True
29,4,3,45,20.61498980894685,28.08673423144191,20.61498980894685,122.22863407805562,4,18,True
30,4,3,60,8.511273039070268,9.680509961575689,8.511273039070268,121.24621402472258,4,19,True
31,4,3,75,6.412805770772199,8.654834858800543,6.412805770772199,121.37577496469021,4,19,True
32,4,3,90,2.5351736271133025,3.946393413531688,2.5351736271133025,121.76834419369698,4,19,True
33,4,3,105,4.800572564577063,7.355001551807189,4.800572564577063,121.89326481893659,4,19,True
34,4,3,120,3.200472617894411,5.349169758854624,3.200472617894411,122.0590048469603,4,19,True
35,4,3,135,11.605414430300394,14.932816380691598,11.605414430300394,122.02833499759436,4,19,True
36,4,3,150,11.550800499816736,16.199644817480408,11.550800499816736,121.79561471566558,4,19,True
37,4,3,165,13.609344760576883,17.912014368225616,13.609344760576883,121.6314141638577,4,19,True
38,4,3,180,6.943914071718852,12.036565823048255,6.943914071718852,121.69920420274138,4,19,True
39,4,3,195,4.352114739020665,6.439533189184076,4.352114739020665,121.93187512457371,4,19,True
40,4,3,210,1.8224029997984568,2.3560759134001974,1.8224029997984568,121.86514493077993,4,19,True
41,4,3,225,3.509755482276281,3.832173452886658,3.509755482276281,121.87208514660597,4,19,True
42,4,35,30,8.086833416235944,10.102915722634947,8.086833416235944,122.55962518975139,4,19,True
43,4,35,45,6.8278122360507645,8.13150988203569,6.8278122360507645,122.34323471784592,4,19,True
44,4,35,60,3.858391484618187,5.655518504623137,3.858391484618187,121.61467410624027,4,19,True
45,4,35,75,2.457217800617218,3.7494288937934677,2.457217800617218,121.58573372289538,4,19,True
46,4,35,90,3.1453908960024517,6.893737451652237,3.1453908960024517,121.51244515553117,4,19,True
47,4,35,105,5.756633055706819,7.733560604693279,5.756633055706819,121.66390521451831,4,19,True
48,4,35,120,4.777321104705334,6.08334425975532,4.777321104705334,121.73971487209201,4,19,True
49,4,35,135,3.4339918442070485,5.356221563125395,3.4339918442070485,121.82749528437853,4,19,True
50,4,35,150,3.97518825083971,5.384556293149476,3.97518825083971,122.38532491028309,4,19,True
51,4,35,165,11.104454338550568,16.365542860273774,11.104454338550568,121.86218472197652,4,19,True
52,4,35,180,22.686480037371318,37.83769525403227,22.686480037371318,121.6398342512548,4,19,True
53,4,35,195,5.122241620222727,6.792509854573245,5.122241620222727,122.38676426932216,4,18,True
54,4,35,210,2.7144415934880572,3.6338011775694397,2.7144415934880572,121.59499386325479,4,19,True
55,4,35,225,4.699756918350856,8.09918178260207,4.699756918350856,121.5786449611187,4,19,True
56,4,48,30,4.81383610633978,7.511038442143773,4.81383610633978,121.67524499818683,4,19,True
57,4,48,45,14.574180530756712,21.94991990486766,14.574180530756712,121.67458515614271,4,19,True
58,4,48,60,13.344034969061614,20.502767958011894,13.344034969061614,121.93001480773091,4,19,True
59,4,48,75,5.411749266632251,8.686165592784178,5.411749266632251,122.27257480844855,4,19,True
60,4,48,90,4.905072886745135,6.27382283641309,4.905072886745135,121.930664870888,4,19,True
61,4,48,105,7.787887495259444,11.847961490558783,7.787887495259444,121.96833500638604,4,19,True
62,4,48,120,27.606665097673734,41.664532109925624,27.606665097673734,122.57597502321005,4,18,True
63,4,48,135,25.19650066147248,36.489297555700354,25.19650066147248,121.38494476675987,4,19,True
64,4,48,150,11.967187450329464,15.538154272123345,11.967187450329464,121.95666460320354,4,19,True
65,4,48,165,5.723949913183848,6.365394683731633,5.723949913183848,121.90219480544329,4,19,True
66,4,48,180,10.061459081806243,17.346576080233888,10.061459081806243,121.84015521779656,4,19,True
67,4,48,195,12.617972606420517,20.051528134292518,12.617972606420517,121.85872485861182,4,19,True
68,4,48,210,13.142108741402627,20.207931938788025,13.142108741402627,121.70247500762343,4,19,True
69,4,48,225,16.2861675478518,21.861147259533883,16.2861675478518,122.22616514191031,4,18,True
70,4,22,30,3.254760867357254,4.196095845382206,3.254760867357254,121.43163476139307,4,19,True
71,4,22,45,4.80377054537336,5.1888802404289684,4.80377054537336,121.38386396691203,4,19,True
72,4,22,60,2.1305366083979607,3.867964977580958,2.1305366083979607,121.54794484376907,4,19,True
73,4,22,75,2.4984398166338604,3.356840162142627,2.4984398166338604,121.68369488790631,4,19,True
74,4,22,90,3.9311886290709177,8.935739202904974,3.9311886290709177,121.64612486958504,4,19,True
75,4,22,105,3.6231065054734546,6.608055166106826,3.6231065054734546,121.91057484596968,4,18,True
76,4,22,120,1.925587031741937,2.4580892236018306,1.925587031741937,121.2553447112441,4,19,True
77,4,22,135,1.8816619634628295,2.5716043559679327,1.8816619634628295,121.50825466960669,4,19,True
78,4,22,150,1.512021982918183,1.9653486323605942,1.512021982918183,127.22916714847088,4,19,True
79,4,22,165,10.31149171317617,17.149142388644027,10.31149171317617,126.84235582128167,4,19,True
80,4,22,180,16.66269315679868,30.24385196043871,16.66269315679868,121.42537487670779,4,19,True
81,4,22,195,3.8183844655752184,4.4202654467323415,3.8183844655752184,122.13618494570255,4,18,True
82,4,22,210,6.011667336026828,7.05918290733428,6.011667336026828,121.41738506034017,4,19,True
83,4,22,225,5.435782605432905,10.589808830709085,5.435782605432905,121.30355462431908,4,19,True
84,4,55,30,10.096071533113719,13.279719930288941,10.096071533113719,122.60563485324383,4,18,True
85,4,55,45,8.485269148896139,10.293019393355143,8.485269148896139,121.60208495333791,4,19,True
86,4,55,60,6.674600542833407,11.400830896020706,6.674600542833407,121.56524509191513,4,19,True
87,4,55,75,13.329436742266019,24.845654555622964,13.329436742266019,122.59387504309416,4,18,True
88,4,55,90,3.7600317299365997,7.1851799504244935,3.7600317299365997,121.83570489287376,4,19,True
89,4,55,105,3.7459141890207928,6.239185848458287,3.7459141890207928,121.81884422898293,4,19,True
90,4,55,120,2.317352526386579,3.4814275635887393,2.317352526386579,121.72959512099624,4,19,True
91,4,55,135,7.096343912781837,8.544157113948408,7.096343912781837,122.41511512547731,4,18,True
92,4,55,150,15.189860620598,25.445947642827,15.189860620598,122.19825480133295,4,18,True
93,4,55,165,31.861822470029196,46.64320203698386,31.861822470029196,122.91308585554361,4,18,True
94,4,55,180,19.042564368247987,33.2354254209533,19.042564368247987,121.90729519352317,4,19,True
95,4,55,195,11.748710496475299,14.725404425543898,11.748710496475299,122.78045527637005,4,18,True
96,4,55,210,40.50886917114258,70.23845419612654,40.50886917114258,122.96407576650381,4,18,True
97,4,55,225,30.48622835576534,51.57684698410756,30.48622835576534,122.77559516951442,4,18,True
98,4,4,30,19.716222401817017,39.880846385972475,19.716222401817017,122.70291615277529,4,19,True
99,4,4,45,9.377767200767995,11.212904807712912,9.377767200767995,122.82008538022637,4,18,True
100,4,4,60,9.98323468901217,15.011302070931695,9.98323468901217,122.63900600373745,4,18,True
101,4,4,75,10.563699301177015,15.97581258369516,10.563699301177015,122.82455479726195,4,18,True
102,4,4,90,9.335453061914693,14.823266281413643,9.335453061914693,122.23766418173909,4,18,True
103,4,4,105,9.261083714167277,12.823823148477224,9.261083714167277,121.09760427847505,4,18,True
104,4,4,120,7.923996739710371,13.153424989820099,7.923996739710371,120.7632152363658,4,18,True
105,4,4,135,9.003961131721734,14.59271818621164,9.003961131721734,120.67898502573371,4,18,True
106,4,4,150,13.079211359967788,23.40353284676621,13.079211359967788,120.57087384164333,4,18,True
107,4,4,165,10.729042679071426,15.102032671811553,10.729042679071426,120.64424389973283,4,18,True
108,4,4,180,11.460100066661834,21.007862776998014,11.460100066661834,120.55365415289998,4,18,True
109,4,4,195,37.887088133891424,69.13271810508904,37.887088133891424,120.48560474067926,4,18,True
110,4,4,210,19.98456551072498,39.435439969008144,19.98456551072498,120.71390496566892,4,18,True
111,4,4,225,14.182987726728122,24.267093815872283,14.182987726728122,121.68521480634809,4,18,True
112,4,45,30,9.805841767787934,13.198980691428504,9.805841767787934,121.48840399459004,4,19,True
113,4,45,45,10.42605512291193,16.64508048829949,10.42605512291193,121.24374508857727,4,19,True
114,4,45,60,8.247777494291464,12.516347247071536,8.247777494291464,121.98579497635365,4,18,True
115,4,45,75,21.98973871494333,45.42412418089098,21.98973871494333,120.92830520123243,4,19,True
116,4,45,90,45.55604820946852,73.2006699860668,45.55604820946852,120.54174486547709,4,18,True
117,4,45,105,3.8462353107829887,5.322259964881199,3.8462353107829887,120.05437538027763,4,19,True
118,4,45,120,1.7738937154412269,2.1728888357706073,1.7738937154412269,119.76986518129706,4,19,True
119,4,45,135,1.7710150544842085,2.1927737216667134,1.7710150544842085,119.87772397696972,4,19,True
120,4,45,150,1.6536723564068476,2.0831091243275615,1.6536723564068476,119.6970846503973,4,19,True
121,4,45,165,3.233295104528467,5.344253767619897,3.233295104528467,119.6474451571703,4,19,True
122,4,45,180,10.555109226703644,18.08874175094686,10.555109226703644,119.69771375879645,4,19,True
123,4,45,195,3.840326859553655,5.993115674883801,3.840326859553655,119.65011386200786,4,19,True
124,4,45,210,6.7733500103155775,10.421171614357213,6.7733500103155775,121.05271499603987,4,19,True
125,4,45,225,6.78596878288469,11.137035072257657,6.78596878288469,121.42003513872623,4,19,True
126,4,60,30,9.189164428412914,13.887305156604215,9.189164428412914,121.69874459505081,4,19,True
127,4,60,45,14.916696009039878,19.697341742703514,14.916696009039878,121.68391607701778,4,19,True
128,4,60,60,4.142931264638901,5.305927707044095,4.142931264638901,120.8384339697659,4,19,True
129,4,60,75,9.609062354266644,14.985278741477273,9.609062354266644,119.70009375363588,4,19,True
130,4,60,90,7.364806137979031,11.182390254610345,7.364806137979031,119.84640406444669,4,19,True
131,4,60,105,6.980433857440948,12.448129912519486,6.980433857440948,119.99291507527232,4,19,True
132,4,60,120,2.867304722468058,3.784082083092584,2.867304722468058,119.99870464205742,4,19,True
133,4,60,135,4.524349248409271,6.572476840143692,4.524349248409271,119.80455461889505,4,19,True
134,4,60,150,4.593156615893046,6.7340007787146785,4.593156615893046,120.17501471564174,4,19,True
135,4,60,165,8.815819350878398,12.575167284718033,8.815819350878398,121.60250497981906,4,19,True
136,4,60,180,21.312210210164388,33.934953057246936,21.312210210164388,120.0194749981165,4,19,True
137,4,60,195,13.198820636669796,19.089302022434254,13.198820636669796,121.64876516908407,4,19,True
138,4,60,210,4.980348626772563,6.428275171926483,4.980348626772563,121.56756594777107,4,19,True
139,4,60,225,4.46397279103597,7.7873179520796505,4.46397279103597,121.69706495478749,4,19,True
140,4,26,30,6.83269552787145,9.595537699181989,6.83269552787145,121.4526747353375,4,19,True
141,4,26,45,2.529272178808848,3.239987167279499,2.529272178808848,121.44467514008284,4,19,True
142,4,26,60,2.8153630514939625,3.711435963846311,2.8153630514939625,121.59424601122737,4,19,True
143,4,26,75,1.6755932137370109,2.1437674553786,1.6755932137370109,121.57110497355461,4,19,True
144,4,26,90,1.8528661899268628,2.431709933468807,1.8528661899268628,121.72460462898016,4,19,True
145,4,26,105,2.5398117686311403,3.040819760722301,2.5398117686311403,121.51130614802241,4,19,True
146,4,26,120,1.7672080596288045,2.2520623953430667,1.7672080596288045,121.68362503871322,4,19,True
147,4,26,135,2.3881807148456575,3.0946371873514513,2.3881807148456575,121.51532620191574,4,19,True
148,4,26,150,1.6354743560155234,2.1303302927284533,1.6354743560155234,121.38261506333947,4,19,True
149,4,26,165,3.85541570186615,5.627574099615872,3.85541570186615,121.28332490101457,4,19,True
150,4,26,180,11.161603641510009,22.413119048252167,11.161603641510009,121.65262503549457,4,19,True
151,4,26,195,7.129905329147975,11.440516447928477,7.129905329147975,121.54138507321477,4,19,True
152,4,26,210,17.556721274058024,26.854820569981786,17.556721274058024,121.62652518600225,4,19,True
153,4,26,225,26.13547909470896,36.155594798808714,26.13547909470896,122.41042591631413,4,18,True
154,4,21,30,2.0616845505622527,2.5397569023906783,2.0616845505622527,121.3011653162539,4,19,True
155,4,21,45,2.13178001443545,2.665673642699247,2.13178001443545,121.59267533570528,4,19,True
156,4,21,60,2.379815734922886,2.9126105587918314,2.379815734922886,121.73731485381722,4,19,True
157,4,21,75,2.045216579238574,2.5323675835848443,2.045216579238574,121.63132568821311,4,19,True
158,4,21,90,2.1588426371415457,2.7284567385177083,2.1588426371415457,121.35428469628096,4,19,True
159,4,21,105,2.032085132598877,2.699404299508635,2.032085132598877,121.680345851928,4,19,True
160,4,21,120,2.0771596829096475,2.6891787693316367,2.0771596829096475,121.74635520204902,4,19,True
161,4,21,135,1.9479951123396555,2.489637171205859,1.9479951123396555,121.70916609466076,4,19,True
162,4,21,150,1.9385519842306773,2.517246805920351,1.9385519842306773,121.37709464877844,4,19,True
163,4,21,165,5.329273454348246,8.721274459415527,5.329273454348246,121.6705460101366,4,19,True
164,4,21,180,6.230054479837418,10.826187198280701,6.230054479837418,121.86058610677719,4,19,True
165,4,21,195,3.5497111837069193,4.2742768191800184,3.5497111837069193,121.87354499474168,4,19,True
166,4,21,210,2.173395170768102,2.782985403948048,2.173395170768102,121.74003617838025,4,19,True
167,4,21,225,2.198582923412323,2.8729501359264926,2.198582923412323,121.55342474579811,4,19,True
168,4,44,30,8.710115768015385,11.888143809804022,8.710115768015385,121.42216600477695,4,19,True
169,4,44,45,4.931214276949564,6.563419390878868,4.931214276949564,122.49114597216249,4,18,True
170,4,44,60,7.481358770529429,10.53484684988132,7.481358770529429,121.55719520524144,4,19,True
171,4,44,75,3.867131897807121,6.233479772896933,3.867131897807121,121.88320467248559,4,19,True
172,4,44,90,17.07481353580952,28.707759316893515,17.07481353580952,121.70540587976575,4,19,True
173,4,44,105,18.637180351217587,31.3305507237145,18.637180351217587,122.36364465206861,4,18,True
174,4,44,120,7.276857052495083,8.309450138008746,7.276857052495083,122.33052495867014,4,18,True
175,4,44,135,5.538652962446212,7.074485713303718,5.538652962446212,121.70529598370194,4,19,True
176,4,44,150,9.770876010258993,14.227205335774503,9.770876010258993,121.4481950737536,4,19,True
177,4,44,165,10.0452401638031,13.616511646175288,10.0452401638031,121.94781517609954,4,19,True
178,4,44,180,24.412175631181647,39.98632383966412,24.412175631181647,122.38945486024022,4,18,True
179,4,44,195,12.845251529415448,16.86688330120222,12.845251529415448,122.52449616789818,4,18,True
180,4,44,210,13.404496629039446,20.383805980575683,13.404496629039446,122.6097559556365,4,18,True
181,4,44,225,13.924014139175416,23.011414901244848,13.924014139175416,123.05864598602057,4,18,True
182,4,23,30,37.570708304146926,60.032503033821875,37.570708304146926,121.77744600921869,4,19,True
183,4,23,45,8.829882744948069,13.063252295790859,8.829882744948069,122.90686601772904,4,18,True
184,4,23,60,24.251484130819637,34.081679902410265,24.251484130819637,122.98564612865448,4,18,True
185,4,23,75,9.808886910478273,13.391221191414925,9.808886910478273,122.55976581946015,4,18,True
186,4,23,90,7.771165390809377,9.798178097347948,7.771165390809377,122.36651591956615,4,18,True
187,4,23,105,7.109699410696824,13.466373089837257,7.109699410696824,121.52479635551572,4,19,True
188,4,23,120,41.001193750152986,74.21773770448954,41.001193750152986,119.94081502780318,4,19,True
189,4,23,135,31.147950718800228,47.470571118224946,31.147950718800228,121.19427602738142,4,18,True
190,4,23,150,24.4079842582345,33.14924893885965,24.4079842582345,120.68897485733032,4,18,True
191,4,23,165,34.49804717550675,52.352211583535706,34.49804717550675,120.71574479341507,4,18,True
192,4,23,180,35.385619164258244,52.426339302508445,35.385619164258244,120.52836501970887,4,18,True
193,4,23,195,11.775958810498317,15.583014140608704,11.775958810498317,120.54168526083231,4,18,True
194,4,23,210,30.598237456878028,44.66293899380535,30.598237456878028,120.57851627469063,4,18,True
195,4,23,225,26.57434886271755,40.24020570612732,26.57434886271755,120.95552496612072,4,18,True
196,4,53,30,7.156878590583801,10.91798037036337,7.156878590583801,121.34711584076285,4,19,True
197,4,53,45,8.64179995059967,9.982889466323511,8.64179995059967,121.73426616936922,4,19,True
198,4,53,60,4.1370855331420895,6.249370805868543,4.1370855331420895,121.74175586551428,4,19,True
199,4,53,75,13.964542320370674,20.21994007222683,13.964542320370674,123.2032161206007,4,19,True
200,4,53,90,19.609435345729192,25.398902146402758,19.609435345729192,129.7053978778422,4,19,True
201,4,53,105,13.705848756432534,19.41154526563414,13.705848756432534,122.40438628941774,4,18,True
202,4,53,120,15.530506680409113,24.042868169567654,15.530506680409113,122.80094623565674,4,18,True
203,4,53,135,7.405421941479047,9.724863480073402,7.405421941479047,122.7720151655376,4,18,True
204,4,53,150,5.903399683038393,7.328048306093876,5.903399683038393,121.91471457481384,4,19,True
205,4,53,165,14.908246675506234,21.644236005727954,14.908246675506234,121.86823505908251,4,19,True
206,4,53,180,14.25680995931228,23.645944335334317,14.25680995931228,121.64561590179801,4,19,True
207,4,53,195,6.169896109898885,9.591320759239382,6.169896109898885,122.54712590947747,4,18,True
208,4,53,210,13.586626355350017,21.227453048544433,13.586626355350017,121.75540579482913,4,19,True
209,4,53,225,14.746574669579665,21.231644279649093,14.746574669579665,121.8947060406208,4,19,True
210,4,84,30,41.48333430743466,71.14825872476445,41.48333430743466,122.79649591073394,4,18,True
211,4,84,45,7.978693659727772,10.060021392191878,7.978693659727772,122.54655594006181,4,18,True
212,4,84,60,34.957725115244585,56.72266754299751,34.957725115244585,121.75247631967068,4,19,True
213,4,84,75,46.68654519120852,69.10696525778862,46.68654519120852,121.99535500258207,4,18,True
214,4,84,90,7.253709044059118,9.947827422735545,7.253709044059118,121.3074759580195,4,19,True
215,4,84,105,9.31121819416682,14.099618500637611,9.31121819416682,121.6190061531961,4,19,True
216,4,84,120,4.246980928877989,5.120984243265266,4.246980928877989,121.74368603155017,4,19,True
217,4,84,135,2.802211097876231,3.593577137445916,2.802211097876231,121.90174590796232,4,19,True
218,4,84,150,2.6956630766391756,3.368766916192984,2.6956630766391756,121.98652606457472,4,19,True
219,4,84,165,13.808730049928029,22.087809030450774,13.808730049928029,122.04536609351635,4,19,True
220,4,84,180,28.714340338110922,39.41116565500993,28.714340338110922,121.82312598451972,4,19,True
221,4,84,195,8.782633082071941,11.903004242418488,8.782633082071941,121.5703459456563,4,19,True
222,4,84,210,11.713863212863604,18.665449373088475,11.713863212863604,122.62602616101503,4,18,True
223,4,84,225,9.26575098594961,12.762873724871447,9.26575098594961,121.8289858661592,4,19,True
224,4,59,30,2.525962233543396,3.0316045964234926,2.525962233543396,121.91346567124128,4,19,True
225,4,59,45,1.7746963240206242,2.032193895174425,1.7746963240206242,121.68190581724048,4,19,True
226,4,59,60,1.9697590790688992,2.5801651895809083,1.9697590790688992,121.71050580218434,4,19,True
227,4,59,75,1.9703234707315762,3.2103282607454076,1.9703234707315762,121.89532583579421,4,19,True
228,4,59,90,2.4963010395566623,4.379561318903501,2.4963010395566623,122.60476592928171,4,19,True
229,4,59,105,3.053129818042119,4.321931179712437,3.053129818042119,121.67584476992488,4,19,True
230,4,59,120,3.273717568318049,3.925771483543966,3.273717568318049,121.43579637631774,4,19,True
231,4,59,135,2.280487082960705,2.66803896725513,2.280487082960705,121.25364597886801,4,19,True
232,4,59,150,1.265032485065361,1.8646937935287924,1.265032485065361,121.73575581982732,4,19,True
233,4,59,165,9.017413775126139,13.38335206811017,9.017413775126139,121.67630577459931,4,19,True
234,4,59,180,12.796232285102208,20.724578725304053,12.796232285102208,121.66457576677203,4,19,True
235,4,59,195,4.180587455630302,5.270503144551465,4.180587455630302,121.7105551622808,4,19,True
236,4,59,210,2.709452378874024,3.118169271367659,2.709452378874024,121.89911585301161,4,19,True
237,4,59,225,3.529839612667759,5.7890316619517765,3.529839612667759,121.76706502214074,4,19,True
238,4,49,30,20.056712090969086,28.44428732741096,20.056712090969086,122.57932592183352,4,18,True
239,4,49,45,11.904389278093975,15.584404134494854,11.904389278093975,122.55744589492679,4,18,True
240,4,49,60,14.62650650885577,21.349149232162258,14.62650650885577,122.94058594852686,4,18,True
241,4,49,75,11.328812444210053,18.092723493697026,11.328812444210053,121.98341591283679,4,19,True
242,4,49,90,9.977098574241003,13.048469972622607,9.977098574241003,122.34763614833355,4,18,True
243,4,49,105,5.143324965735276,5.998488312861682,5.143324965735276,121.93308584392071,4,19,True
244,4,49,120,10.595975245535374,14.147071669345115,10.595975245535374,122.31234600767493,4,19,True
245,4,49,135,17.508846048514048,23.65705158050301,17.508846048514048,122.28783592581749,4,19,True
246,4,49,150,39.29833438938173,61.27148265661105,39.29833438938173,122.35192628577352,4,19,True
247,4,49,165,39.741239604897174,58.50950461635122,39.741239604897174,122.67243722453713,4,18,True
248,4,49,180,10.348121277491252,12.677541572363795,10.348121277491252,123.2115663588047,4,18,True
249,4,49,195,11.259630115826925,16.965320520814256,11.259630115826925,122.83646641299129,4,18,True
250,4,49,210,28.694532011573514,50.723594376201135,28.694532011573514,122.53970606252551,4,18,True
251,4,49,225,23.501528301462532,33.0229307803107,23.501528301462532,122.7462156675756,4,18,True
252,4,7,30,11.577156214912732,15.239768190357774,11.577156214912732,122.73876601830125,4,18,True
253,4,7,45,8.755222294603785,12.442932046781289,8.755222294603785,121.77075585350394,4,19,True
254,4,7,60,3.7252839844673873,5.014971302937602,3.7252839844673873,121.94432597607374,4,19,True
255,4,7,75,2.1679860750834146,3.055674652414742,2.1679860750834146,121.76140490919352,4,19,True
256,4,7,90,3.655741802851359,7.706179543853592,3.655741802851359,121.75640510395169,4,19,True
257,4,7,105,7.682360676924388,10.571034278083449,7.682360676924388,122.21732595935464,4,19,True
258,4,7,120,5.008959714571635,7.134294978585877,5.008959714571635,122.00301606208086,4,19,True
259,4,7,135,5.7382287727048,7.372631816814856,5.7382287727048,122.10675701498985,4,19,True
260,4,7,150,4.902263873815537,8.345232206317098,4.902263873815537,121.95222591981292,4,19,True
261,4,7,165,13.393017222483953,20.4455793177742,13.393017222483953,122.90994636714458,4,18,True
262,4,7,180,23.178797067701815,37.66739054717305,23.178797067701815,122.0130156725645,4,19,True
263,4,7,195,11.99569082359473,15.104171552639817,11.99569082359473,122.6975261233747,4,18,True
264,4,7,210,4.717648335297903,5.311549783915869,4.717648335297903,122.12832691147923,4,19,True
265,4,7,225,5.963608614106973,9.67364562847852,5.963608614106973,121.96617620065808,4,19,True
266,4,47,30,7.7299663366129,10.030299194099275,7.7299663366129,122.92780727148056,4,18,True
267,4,47,45,3.2764669557412467,3.995507347148363,3.2764669557412467,122.16689577326179,4,19,True
268,4,47,60,2.190165744225184,2.5034946926458983,2.190165744225184,122.17389605939388,4,19,True
269,4,47,75,1.4234866678714753,1.781103131057686,1.4234866678714753,121.82007683441043,4,19,True
270,4,47,90,2.5977369964122774,3.794909774306064,2.5977369964122774,122.11691588163376,4,19,True
271,4,47,105,3.4883099977392704,4.774115317355793,3.4883099977392704,122.19985574483871,4,19,True
272,4,47,120,2.839539332874119,3.3120806169825774,2.839539332874119,121.68266717344522,4,19,True
273,4,47,135,3.3719370514154434,4.222946362026298,3.3719370514154434,120.26044586673379,4,19,True
274,4,47,150,8.958787634968758,18.091492350393718,8.958787634968758,120.20316487178206,4,19,True
