config,threshold,gamma,num_samples,mae,corrected_rmse,test_loss,latency_median_ms,target_forward_avg,accepted_per_iteration_avg,peak_allocated_mib,peak_reserved_mib,metric_valid
baseline,,,1698,12.798559396025476,27.118723422261244,,571.6559984721243,20.0,,12996.11669921875,13086.0,True
