sample_id,video,user,timestep,mae,corrected_rmse,mean_angular_error,latency_ms,target_forward_count,accepted_sum,finite
0,4,83,30,14.0482259730498,20.099330900950097,14.0482259730498,188.3685691282153,4,18,True
1,4,83,45,20.681671193242074,26.167551271212258,20.681671193242074,181.47030472755432,5,18,True
2,4,83,60,12.61316250115633,16.144434176117898,12.61316250115633,144.13549192249775,4,19,True
3,4,83,75,22.071769955195485,32.62132197266428,22.071769955195485,145.49538306891918,4,18,True
4,4,83,90,27.6844776108861,45.10108087777666,27.6844776108861,145.45548800379038,4,18,True
5,4,83,105,50.56690476636092,82.54993967596054,50.56690476636092,182.67305986955762,5,17,True
6,4,83,120,16.278488542636236,21.31993613655937,16.278488542636236,196.98768900707364,5,18,True
7,4,83,135,3.6222112735112506,5.213132389899045,3.6222112735112506,146.0775937885046,4,18,True
8,4,83,150,11.341565716266633,16.488527144196507,11.341565716266633,145.92844434082508,4,18,True
9,4,83,165,15.140747026602428,21.113526389259878,15.140747026602428,183.22826130315661,5,18,True
10,4,83,180,28.725021947796147,47.02477227620674,28.725021947796147,143.37347401306033,4,19,True
11,4,83,195,9.17086188159883,11.656996744059727,9.17086188159883,144.7141468524933,4,18,True
12,4,83,210,11.32707097257177,17.47398752858856,11.32707097257177,179.7969383187592,5,18,True
13,4,83,225,30.431007581204177,46.845970421085795,30.431007581204177,147.36219309270382,4,18,True
14,4,15,30,15.70677048439781,19.3103641677168,15.70677048439781,144.84430104494095,4,18,True
15,4,15,45,6.760397025942803,7.887095409895044,6.760397025942803,180.3674972616136,5,18,True
16,4,15,60,1.2576170563697815,2.0168746949383607,1.2576170563697815,143.92071031033993,4,19,True
17,4,15,75,1.2124785741170248,1.9319642759724043,1.2124785741170248,144.02189990505576,4,19,True
18,4,15,90,1.1859577894210815,2.0392981128403047,1.1859577894210815,143.81135487928987,4,19,True
19,4,15,105,6.717718894034624,12.126829437003323,6.717718894034624,143.62134784460068,4,19,True
20,4,15,120,12.134677805503209,17.916849606727197,12.134677805503209,144.8275400325656,4,18,True
21,4,15,135,1.7256769339243572,2.112797690053584,1.7256769339243572,148.43844017013907,4,18,True
22,4,15,150,0.9357403675715129,1.3804059391385537,0.9357403675715129,144.157312810421,4,19,True
23,4,15,165,6.751820955673853,13.084648163322628,6.751820955673853,143.59157159924507,4,19,True
24,4,15,180,14.969385444000363,22.47335958209922,14.969385444000363,144.66276206076145,4,18,True
25,4,15,195,17.21754614673555,28.77213395873123,17.21754614673555,180.47862593084574,5,18,True
26,4,15,210,21.41261229266723,36.53667551503853,21.41261229266723,179.38671773299575,5,18,True
27,4,15,225,14.592672610282898,28.66117361605605,14.592672610282898,179.6889049001038,5,18,True
28,4,3,30,12.713516781727472,18.62516911476572,12.713516781727472,143.1904206983745,4,19,True
29,4,3,45,17.199783503760894,22.204825851831405,17.199783503760894,180.40766194462776,5,18,True
30,4,3,60,8.609174176740149,9.212499766993549,8.609174176740149,147.47768873348832,4,18,True
31,4,3,75,6.264898009039461,8.552738571752416,6.264898009039461,143.5801819898188,4,19,True
32,4,3,90,2.7147425429274636,4.034162977248466,2.7147425429274636,143.1862129829824,4,19,True
33,4,3,105,3.819446148102482,5.450931824043709,3.819446148102482,144.584143999964,4,18,True
34,4,3,120,5.300460454573234,7.207495263984578,5.300460454573234,146.67472336441278,4,18,True
35,4,3,135,12.939726869265238,15.366825559911433,12.939726869265238,146.2206318974495,4,18,True
36,4,3,150,11.748536302149295,16.488293728933705,11.748536302149295,143.43043137341738,4,19,True
37,4,3,165,10.69873378276825,13.442312592915757,10.69873378276825,144.67079704627395,4,18,True
38,4,3,180,6.8092348655064905,11.41316600228698,6.8092348655064905,143.43425817787647,4,19,True
39,4,3,195,8.168547409772874,11.219583444039701,8.168547409772874,144.7338741272688,4,18,True
40,4,3,210,1.6795291443665823,2.018402324931865,1.6795291443665823,144.38997907564044,4,18,True
41,4,3,225,3.238403222958247,3.559851255084873,3.238403222958247,143.69822293519974,4,19,True
42,4,35,30,9.101757529191673,11.057255778820517,9.101757529191673,143.82467977702618,4,19,True
43,4,35,45,3.419301145772139,4.425618968431784,3.419301145772139,144.85652465373278,4,18,True
44,4,35,60,4.251474341750145,5.2113706200688075,4.251474341750145,144.74617689847946,4,18,True
45,4,35,75,4.114524980386098,5.593393707322533,4.114524980386098,146.7370307072997,4,18,True
46,4,35,90,2.8620155692100524,6.429980348648081,2.8620155692100524,144.05377861112356,4,19,True
47,4,35,105,6.169619143505892,8.459513101005312,6.169619143505892,143.7353529036045,4,19,True
48,4,35,120,10.441156598428885,12.650503337476549,10.441156598428885,145.10422898456454,4,18,True
49,4,35,135,3.0196185750265916,4.54379673551354,3.0196185750265916,146.76489308476448,4,19,True
50,4,35,150,4.984713916480541,6.180562945415637,4.984713916480541,153.58950896188617,4,18,True
51,4,35,165,15.04505568742752,21.30011042003161,15.04505568742752,145.5727769061923,4,18,True
52,4,35,180,20.635089389483134,34.8571903004926,20.635089389483134,144.9594870209694,4,18,True
53,4,35,195,7.427071472009023,12.882633370641546,7.427071472009023,181.69235112145543,5,18,True
54,4,35,210,6.375215967496236,7.377406203426243,6.375215967496236,145.02909779548645,4,18,True
55,4,35,225,3.4824822008609773,6.745391996990317,3.4824822008609773,144.41185118630528,4,18,True
