sample_id,video,user,timestep,mae,corrected_rmse,mean_angular_error,latency_ms,target_forward_count,accepted_sum,finite,selected_k
0,4,83,30,14.998208286364873,19.75669811893486,14.998208286364873,855.7470007799566,20,,True,4
1,4,83,45,22.77402735054493,27.81573117924304,22.77402735054493,488.64462599158287,20,,True,4
2,4,83,60,12.798200908799966,16.42718907327695,12.798200908799966,495.73827302083373,20,,True,2
3,4,83,75,21.301994564570485,31.359984408195007,21.301994564570485,491.3810817524791,20,,True,4
4,4,83,90,24.072173118094604,39.97177335231967,24.072173118094604,506.1477213166654,20,,True,2
5,4,83,105,53.51648858288924,87.85994579605375,53.51648858288924,466.9477101415396,20,,True,4
6,4,83,120,11.085034881035487,13.69175446940382,11.085034881035487,459.9990267306566,20,,True,4
7,4,83,135,6.428620314598083,7.129997374232849,6.428620314598083,458.5215328261256,20,,True,2
8,4,83,150,11.539965228239696,17.602384798353953,11.539965228239696,480.8615557849407,20,,True,2
9,4,83,165,7.458981668949127,9.480920728330862,7.458981668949127,481.81291576474905,20,,True,4
10,4,83,180,27.889437307293218,47.11446116610048,27.889437307293218,457.62286381796,20,,True,2
11,4,83,195,13.084705545132358,16.00621204457483,13.084705545132358,466.23046323657036,20,,True,4
12,4,83,210,11.655850228915613,19.22367824677352,11.655850228915613,458.93947407603264,20,,True,4
13,4,83,225,30.86711903139949,47.23098576043922,30.86711903139949,457.55364326760173,20,,True,2
14,4,15,30,10.141412274787823,12.510979990238287,10.141412274787823,514.5531911402941,20,,True,2
15,4,15,45,3.7188896228869757,5.450513444198995,3.7188896228869757,525.3358432091773,20,,True,4
16,4,15,60,1.596680724620819,2.022749198090737,1.596680724620819,509.4553087837994,20,,True,2
17,4,15,75,1.4721070051193237,1.9577025812901057,1.4721070051193237,470.15888383612037,20,,True,2
18,4,15,90,1.494445252418518,2.064342308240213,1.494445252418518,477.0926092751324,20,,True,2
19,4,15,105,7.003783447295428,12.005100210304553,7.003783447295428,452.6185588911176,20,,True,2
20,4,15,120,9.863243142763773,14.52294119883555,9.863243142763773,449.29472217336297,20,,True,4
21,4,15,135,1.3253271023432414,2.027286921301881,1.3253271023432414,449.52559005469084,20,,True,2
22,4,15,150,1.289876969655355,1.7632623103959137,1.289876969655355,449.37351206317544,20,,True,2
23,4,15,165,7.034973814090093,13.247626302391163,7.034973814090093,448.22911731898785,20,,True,2
24,4,15,180,13.513715283945203,23.431322261874808,13.513715283945203,451.64748188108206,20,,True,2
25,4,15,195,17.183978000904123,28.766913100014946,17.183978000904123,450.5180767737329,20,,True,10
26,4,15,210,22.336490918695926,40.33290753023938,22.336490918695926,536.6825959645212,20,,True,4
27,4,15,225,11.607630332310995,18.744609919619176,11.607630332310995,531.0007990337908,20,,True,4
28,4,3,30,13.162583281596502,18.924368754911423,13.162583281596502,493.4740732423961,20,,True,2
29,4,3,45,20.781458397457996,28.834611581520914,20.781458397457996,549.6736071072519,20,,True,4
30,4,3,60,8.463940275398393,9.636042012637592,8.463940275398393,519.4232421927154,20,,True,2
31,4,3,75,6.312340949910382,8.416980375819023,6.312340949910382,526.3614263385534,20,,True,2
32,4,3,90,2.43063381947577,3.6652171141379384,2.43063381947577,478.5311399027705,20,,True,2
33,4,3,105,4.599614312623938,7.110844813959515,4.599614312623938,472.15502988547087,20,,True,2
34,4,3,120,3.4493715055286884,5.667740633052295,3.4493715055286884,547.5584357045591,20,,True,2
35,4,3,135,11.786620179812113,15.007727320057851,11.786620179812113,572.556116618216,20,,True,2
36,4,3,150,11.563984093566736,16.15597053891729,11.563984093566736,563.96155199036,20,,True,2
37,4,3,165,14.038658420244852,18.564065408023975,14.038658420244852,573.2262153178453,20,,True,4
38,4,3,180,6.855020451545715,11.857516622749516,6.855020451545715,533.5874930024147,20,,True,2
39,4,3,195,4.131172472238541,6.139702722886416,4.131172472238541,531.7670200020075,20,,True,2
40,4,3,210,1.6218800048033397,2.05891164305488,1.6218800048033397,524.0226229652762,20,,True,2
41,4,3,225,3.479258630673091,3.792872033189641,3.479258630673091,567.3476858064532,20,,True,2
42,4,35,30,8.26782376250873,10.397532559020046,8.26782376250873,482.3634987697005,20,,True,2
43,4,35,45,6.767798433204492,7.973453038634831,6.767798433204492,483.3799018524587,20,,True,2
44,4,35,60,3.6261706123749415,5.313566764419595,3.6261706123749415,488.883291836828,20,,True,2
45,4,35,75,2.278529179096222,3.3511840425656594,2.278529179096222,461.07588708400726,20,,True,2
46,4,35,90,2.965697737534841,6.477026858485097,2.965697737534841,457.59555511176586,20,,True,2
47,4,35,105,5.733817192415397,7.70589359086776,5.733817192415397,504.7711208462715,20,,True,2
48,4,35,120,4.894895605742931,6.288831112044855,4.894895605742931,502.81206611543894,20,,True,2
49,4,35,135,3.347082566966613,5.328372068301357,3.347082566966613,477.8135740198195,20,,True,2
