sample_id,video,user,timestep,mae,corrected_rmse,mean_angular_error,latency_ms,target_forward_count,accepted_sum,finite,selected_k
0,4,83,30,14.673766948034366,19.436421407301918,14.673766948034366,122.37183004617691,4,19,True,2
1,4,83,45,20.681671193242074,26.167551271212258,20.681671193242074,121.46236002445221,5,18,True,10
2,4,83,60,12.845533672471841,16.44640837979086,12.845533672471841,100.60743382200599,4,19,True,2
3,4,83,75,19.43330407384783,29.699701188518947,19.43330407384783,104.4872528873384,4,19,True,2
4,4,83,90,24.259984683493773,40.20473528856901,24.259984683493773,104.94340630248189,4,19,True,2
5,4,83,105,53.29941930671533,87.58175019835255,53.29941930671533,130.42588159441948,5,17,True,4
6,4,83,120,10.924129869540533,13.461986885012218,10.924129869540533,101.50082362815738,4,18,True,4
7,4,83,135,6.470780348777771,7.160733459882576,6.470780348777771,96.56580118462443,4,19,True,2
8,4,83,150,11.382723406950634,17.3535949706101,11.382723406950634,96.71679604798555,4,19,True,2
9,4,83,165,7.439664041996002,9.465213013940037,7.439664041996002,97.03277377411723,4,18,True,4
10,4,83,180,27.859499563152593,47.111378527860396,27.859499563152593,96.83612221851945,4,19,True,2
11,4,83,195,12.830738259976108,15.61660305066546,12.830738259976108,97.37441968172789,4,18,True,4
12,4,83,210,11.7375610443453,19.390470552303082,11.7375610443453,97.55584318190813,4,18,True,4
13,4,83,225,30.931617932766677,47.50119685057648,30.931617932766677,96.9515610486269,4,19,True,2
14,4,15,30,10.17801048035423,12.576484120589063,10.17801048035423,96.6523950919509,4,19,True,2
15,4,15,45,3.0927710821231207,4.056734605405632,3.0927710821231207,97.79932396486402,4,18,True,2
16,4,15,60,1.7240238706270854,2.293698806186206,1.7240238706270854,96.64534078910947,4,19,True,2
17,4,15,75,1.6015690167744954,2.2557850813019433,1.6015690167744954,97.02936792746186,4,19,True,2
18,4,15,90,1.6317180156707765,2.355411045345869,1.6317180156707765,96.95147071033716,4,19,True,2
19,4,15,105,6.94796960229675,12.094124754100557,6.94796960229675,96.74061089754105,4,19,True,2
20,4,15,120,9.825122872988382,14.394229070350859,9.825122872988382,97.48759493231773,4,18,True,4
21,4,15,135,1.2756533861160277,1.9690485553990713,1.2756533861160277,96.91666392609477,4,19,True,2
22,4,15,150,1.2786514282226562,1.734422885864326,1.2786514282226562,96.66956681758165,4,19,True,2
23,4,15,165,6.9058386822541555,13.044284752506028,6.9058386822541555,96.95538692176342,4,19,True,2
24,4,15,180,13.4732575584203,23.46507742575822,13.4732575584203,96.61424206569791,4,19,True,2
25,4,15,195,17.21754614673555,28.77213395873123,17.21754614673555,123.39098798111081,5,18,True,10
26,4,15,210,23.40932889133692,43.50143920362425,23.40932889133692,96.55267605558038,4,19,True,2
27,4,15,225,14.592672610282898,28.66117361605605,14.592672610282898,121.120132971555,5,18,True,10
28,4,3,30,13.081925322612127,18.94264340465658,13.081925322612127,96.72185592353344,4,19,True,2
29,4,3,45,20.650171776364246,28.611848933168787,20.650171776364246,97.6501009427011,4,18,True,4
30,4,3,60,8.511273039070268,9.680509961575689,8.511273039070268,96.97473421692848,4,19,True,2
31,4,3,75,6.412805770772199,8.654834858800543,6.412805770772199,97.82732697203755,4,19,True,2
32,4,3,90,2.5351736271133025,3.946393413531688,2.5351736271133025,96.86963493004441,4,19,True,2
33,4,3,105,4.800572564577063,7.355001551807189,4.800572564577063,96.87996516004205,4,19,True,2
34,4,3,120,3.200472617894411,5.349169758854624,3.200472617894411,96.78448410704732,4,19,True,2
35,4,3,135,11.605414430300394,14.932816380691598,11.605414430300394,97.29844611138105,4,19,True,2
36,4,3,150,11.550800499816736,16.199644817480408,11.550800499816736,96.91274678334594,4,19,True,2
37,4,3,165,13.953474322954813,18.442880924130073,13.953474322954813,97.34558593481779,4,18,True,4
38,4,3,180,6.943914071718852,12.036565823048255,6.943914071718852,96.68614808470011,4,19,True,2
39,4,3,195,4.352114739020665,6.439533189184076,4.352114739020665,96.69898310676217,4,19,True,2
40,4,3,210,1.8224029997984568,2.3560759134001974,1.8224029997984568,96.92651312798262,4,19,True,2
41,4,3,225,3.509755482276281,3.832173452886658,3.509755482276281,96.84430807828903,4,19,True,2
42,4,35,30,8.086833416235944,10.102915722634947,8.086833416235944,96.78253112360835,4,19,True,2
43,4,35,45,6.8278122360507645,8.13150988203569,6.8278122360507645,96.87231993302703,4,19,True,2
44,4,35,60,3.858391484618187,5.655518504623137,3.858391484618187,96.80746821686625,4,19,True,2
45,4,35,75,2.457217800617218,3.7494288937934677,2.457217800617218,97.21382707357407,4,19,True,2
46,4,35,90,3.1453908960024517,6.893737451652237,3.1453908960024517,97.03063033521175,4,19,True,2
47,4,35,105,5.756633055706819,7.733560604693279,5.756633055706819,96.68733086436987,4,19,True,2
48,4,35,120,4.777321104705334,6.08334425975532,4.777321104705334,97.33717003837228,4,19,True,2
49,4,35,135,3.4339918442070485,5.356221563125395,3.4339918442070485,96.62187611684203,4,19,True,2
