sample_id,video,user,timestep,mae,corrected_rmse,mean_angular_error,latency_ms,target_forward_count,accepted_sum,finite
0,4,83,30,14.673766948034366,19.436421407301918,14.673766948034366,182.3064428754151,4,19,True
1,4,83,45,22.266000242034593,27.30957764063159,22.266000242034593,143.21444602683187,4,18,True
2,4,83,60,12.845533672471841,16.44640837979086,12.845533672471841,141.49310812354088,4,19,True
3,4,83,75,19.43330407384783,29.699701188518947,19.43330407384783,141.36338466778398,4,19,True
4,4,83,90,24.259984683493773,40.20473528856901,24.259984683493773,141.35879604145885,4,19,True
5,4,83,105,40.74064950843652,67.06277966290169,40.74064950843652,178.9365541189909,5,17,True
6,4,83,120,6.4786695818106335,8.377566354301258,6.4786695818106335,141.34886721149087,4,19,True
7,4,83,135,6.470780348777771,7.160733459882576,6.470780348777771,141.6952470317483,4,19,True
8,4,83,150,11.382723406950634,17.3535949706101,11.382723406950634,141.37352397665381,4,19,True
9,4,83,165,7.330948030948639,9.503273970649753,7.330948030948639,141.73274813219905,4,19,True
10,4,83,180,27.859499563152593,47.111378527860396,27.859499563152593,141.47894131019711,4,19,True
11,4,83,195,12.680955157304803,15.373606504515772,12.680955157304803,142.5127200782299,4,18,True
12,4,83,210,12.156248260786136,20.989591723514923,12.156248260786136,141.56558411195874,4,19,True
13,4,83,225,30.931617932766677,47.50119685057648,30.931617932766677,141.2042872980237,4,19,True
14,4,15,30,10.17801048035423,12.576484120589063,10.17801048035423,141.3896642625332,4,19,True
15,4,15,45,3.0927710821231207,4.056734605405632,3.0927710821231207,142.13361917063594,4,18,True
16,4,15,60,1.7240238706270854,2.293698806186206,1.7240238706270854,141.32717670872808,4,19,True
17,4,15,75,1.6015690167744954,2.2557850813019433,1.6015690167744954,141.51985896751285,4,19,True
18,4,15,90,1.6317180156707765,2.355411045345869,1.6317180156707765,141.46030694246292,4,19,True
19,4,15,105,6.94796960229675,12.094124754100557,6.94796960229675,141.2288029678166,4,19,True
20,4,15,120,8.582683608929317,12.8738151802117,8.582683608929317,142.3342959024012,4,18,True
21,4,15,135,1.2756533861160277,1.9690485553990713,1.2756533861160277,141.48993184790015,4,19,True
22,4,15,150,1.2786514282226562,1.734422885864326,1.2786514282226562,141.47081738337874,4,19,True
23,4,15,165,6.9058386822541555,13.044284752506028,6.9058386822541555,141.59516897052526,4,19,True
24,4,15,180,13.4732575584203,23.46507742575822,13.4732575584203,143.00110517069697,4,19,True
25,4,15,195,7.61891980804503,10.009705471029726,7.61891980804503,141.68118126690388,4,19,True
26,4,15,210,23.40932889133692,43.50143920362425,23.40932889133692,141.656253952533,4,19,True
27,4,15,225,12.776274545987446,18.86042969982748,12.776274545987446,141.7520442046225,4,19,True
28,4,3,30,13.081925322612127,18.94264340465658,13.081925322612127,141.37447578832507,4,19,True
29,4,3,45,20.61498980894685,28.08673423144191,20.61498980894685,142.6898119971156,4,18,True
30,4,3,60,8.511273039070268,9.680509961575689,8.511273039070268,141.58393908292055,4,19,True
31,4,3,75,6.412805770772199,8.654834858800543,6.412805770772199,141.400383785367,4,19,True
32,4,3,90,2.5351736271133025,3.946393413531688,2.5351736271133025,141.47940231487155,4,19,True
33,4,3,105,4.800572564577063,7.355001551807189,4.800572564577063,141.58760476857424,4,19,True
34,4,3,120,3.200472617894411,5.349169758854624,3.200472617894411,141.7812379077077,4,19,True
35,4,3,135,11.605414430300394,14.932816380691598,11.605414430300394,141.66405890136957,4,19,True
36,4,3,150,11.550800499816736,16.199644817480408,11.550800499816736,142.36206840723753,4,19,True
37,4,3,165,13.609344760576883,17.912014368225616,13.609344760576883,141.39132713899016,4,19,True
38,4,3,180,6.943914071718852,12.036565823048255,6.943914071718852,141.2146151997149,4,19,True
39,4,3,195,4.352114739020665,6.439533189184076,4.352114739020665,141.79843105375767,4,19,True
