sample_id,video,user,timestep,mae,corrected_rmse,mean_angular_error,latency_ms,target_forward_count,accepted_sum,finite
0,4,83,30,13.99276230931282,20.033417927835433,13.99276230931282,208.60759867355227,7,17,True
1,4,83,45,20.497512868046762,25.922380305554004,20.497512868046762,207.81460776925087,7,18,True
2,4,83,60,12.596042139828205,16.0487783712387,12.596042139828205,208.05422915145755,7,18,True
3,4,83,75,22.05666375402361,32.71618923086132,22.05666375402361,207.59860845282674,7,18,True
4,4,83,90,27.820055766403677,45.31669064093793,27.820055766403677,210.26470884680748,7,17,True
5,4,83,105,50.38890317181746,82.50433678352316,50.38890317181746,242.49583901837468,8,16,True
6,4,83,120,16.297760393222173,21.31379379297027,16.297760393222173,211.5263482555747,7,17,True
7,4,83,135,3.6614129304885865,5.212818041675828,3.6614129304885865,210.48485906794667,7,17,True
8,4,83,150,11.224381856123607,16.232002768502024,11.224381856123607,208.0486281774938,7,18,True
9,4,83,165,15.19098658959071,21.13622583391449,15.19098658959071,208.16714921966195,7,18,True
10,4,83,180,28.613456357891362,46.87520991198689,28.613456357891362,178.06897731497884,6,19,True
11,4,83,195,8.911783665046096,11.389872664566406,8.911783665046096,208.80904886871576,7,17,True
12,4,83,210,11.291960498938957,17.57726368336797,11.291960498938957,209.39982775598764,7,18,True
13,4,83,225,30.453895764797927,47.118710742317106,30.453895764797927,211.90185891464353,7,18,True
14,4,15,30,15.789488379905622,19.384219132212138,15.789488379905622,212.12438819929957,7,17,True
15,4,15,45,6.682577201724053,7.849895444747076,6.682577201724053,211.9879387319088,7,17,True
16,4,15,60,1.2769762873649597,2.108351163597599,1.2769762873649597,181.59354710951447,6,18,True
17,4,15,75,1.2276044050852457,2.0297274076303125,1.2276044050852457,182.50797828659415,6,18,True
18,4,15,90,1.2209264596303304,2.152011875358914,1.2209264596303304,181.93269707262516,6,18,True
19,4,15,105,6.676589837421973,12.167361080464769,6.676589837421973,181.80848797783256,6,18,True
20,4,15,120,12.082375444968541,17.857432638769254,12.082375444968541,211.76127810031176,7,17,True
21,4,15,135,1.74817639986674,2.1395012797167623,1.74817639986674,211.28514921292663,7,18,True
22,4,15,150,0.8827838977177938,1.335746986435591,0.8827838977177938,181.90663680434227,6,18,True
23,4,15,165,6.723789018392563,12.990758961437411,6.723789018392563,182.23619740456343,6,18,True
24,4,15,180,14.902700721099972,22.402776594499976,14.902700721099972,212.2317892499268,7,17,True
25,4,15,195,17.33532587848604,28.86245381986185,17.33532587848604,210.8822981826961,7,17,True
26,4,15,210,21.397643420596918,36.572922059509004,21.397643420596918,208.61334912478924,7,17,True
27,4,15,225,14.895391233762105,28.8213514610966,14.895391233762105,209.06803803518414,7,17,True
28,4,3,30,12.703543255726496,18.620143485853184,12.703543255726496,178.68472822010517,6,18,True
29,4,3,45,17.101521670569976,22.108461266389916,17.101521670569976,208.77411821857095,7,17,True
30,4,3,60,8.571225568341712,9.22270849969145,8.571225568341712,209.45497881621122,7,18,True
31,4,3,75,6.344471640326082,8.654127219993514,6.344471640326082,181.68432731181383,6,18,True
32,4,3,90,2.7219317531834046,4.074699077142157,2.7219317531834046,178.76080702990294,6,18,True
33,4,3,105,4.012987998748819,5.7065559958743215,4.012987998748819,209.52640799805522,7,18,True
34,4,3,120,5.113990422834953,6.926516262813053,5.113990422834953,207.85776805132627,7,18,True
35,4,3,135,12.773879090944925,15.23779010078151,12.773879090944925,208.00421806052327,7,18,True
36,4,3,150,11.783189012110233,16.54829572296934,11.783189012110233,178.34176681935787,6,18,True
37,4,3,165,10.573787188529968,13.096198847414682,10.573787188529968,210.75341803953052,7,18,True
38,4,3,180,6.863524349530538,11.503957912406248,6.863524349530538,210.94694919884205,7,18,True
39,4,3,195,8.334395188093186,11.406731224004407,8.334395188093186,212.0065288618207,7,17,True
40,4,3,210,1.8215121448040008,2.1588486438973797,1.8215121448040008,216.30127867683768,7,18,True
41,4,3,225,3.1715584735075635,3.5005352073175033,3.1715584735075635,208.98023899644613,7,18,True
42,4,35,30,8.896652367524803,10.744876836225156,8.896652367524803,177.6245371438563,6,19,True
43,4,35,45,3.485207797586918,4.457408639765122,3.485207797586918,209.0581189841032,7,17,True
44,4,35,60,4.41636081635952,5.412725069477116,4.41636081635952,208.42817891389132,7,18,True
45,4,35,75,4.36196856101354,5.975130039864863,4.36196856101354,208.19910801947117,7,18,True
46,4,35,90,2.924377477169037,6.558189535443588,2.924377477169037,210.64652875065804,7,18,True
47,4,35,105,6.2503912890950835,8.52254266750982,6.2503912890950835,211.34743792936206,7,18,True
48,4,35,120,10.35317442069451,12.524772323486308,10.35317442069451,212.4059577472508,7,17,True
49,4,35,135,3.101460528622071,4.588404091980567,3.101460528622071,181.93618766963482,6,18,True
