sample_id,video,user,timestep,mae,corrected_rmse,mean_angular_error,latency_ms,target_forward_count,accepted_sum,finite
0,4,83,30,14.784557200719913,19.647735907320293,14.784557200719913,731.0354402288795,20,,True
1,4,83,45,22.377465696136156,27.365379129533874,22.377465696136156,461.73233492299914,20,,True
2,4,83,60,12.798200908799966,16.42718907327695,12.798200908799966,460.62441961839795,20,,True
3,4,83,75,19.419250729121266,29.545746614447435,19.419250729121266,468.87999726459384,20,,True
4,4,83,90,24.072173118094604,39.97177335231967,24.072173118094604,499.1707787849009,20,,True
5,4,83,105,40.819403329491614,67.03757632052572,40.819403329491614,469.4300568662584,20,,True
6,4,83,120,6.694145617882411,8.709698121355347,6.694145617882411,460.69447230547667,20,,True
7,4,83,135,6.428620314598083,7.129997374232849,6.428620314598083,485.65651290118694,20,,True
8,4,83,150,11.539965228239696,17.602384798353953,11.539965228239696,498.73015424236655,20,,True
9,4,83,165,7.302292025089264,9.489428154351067,7.302292025089264,498.08050598949194,20,,True
10,4,83,180,27.889437307293218,47.11446116610048,27.889437307293218,498.5119430348277,20,,True
11,4,83,195,12.961655840898553,15.780621800837112,12.961655840898553,498.26407292857766,20,,True
12,4,83,210,12.066362803429366,20.749091032895056,12.066362803429366,499.8287227936089,20,,True
13,4,83,225,30.86711903139949,47.23098576043922,30.86711903139949,499.7543818317354,20,,True
14,4,15,30,10.141412274787823,12.510979990238287,10.141412274787823,499.2535449564457,20,,True
15,4,15,45,3.0453009178241093,3.980565877492067,3.0453009178241093,499.2352700792253,20,,True
16,4,15,60,1.596680724620819,2.022749198090737,1.596680724620819,500.5950019694865,20,,True
17,4,15,75,1.4721070051193237,1.9577025812901057,1.4721070051193237,499.5231651701033,20,,True
18,4,15,90,1.494445252418518,2.064342308240213,1.494445252418518,499.5966339483857,20,,True
19,4,15,105,7.003783447295428,12.005100210304553,7.003783447295428,499.8586499132216,20,,True
20,4,15,120,8.593309448162715,12.942400228107578,8.593309448162715,500.13321777805686,20,,True
21,4,15,135,1.3253271023432414,2.027286921301881,1.3253271023432414,499.2592860944569,20,,True
22,4,15,150,1.289876969655355,1.7632623103959137,1.289876969655355,498.8298430107534,20,,True
23,4,15,165,7.034973814090093,13.247626302391163,7.034973814090093,500.0681858509779,20,,True
24,4,15,180,13.513715283945203,23.431322261874808,13.513715283945203,501.62755511701107,20,,True
25,4,15,195,7.686554390564561,10.019945412746917,7.686554390564561,499.4294480420649,20,,True
26,4,15,210,23.342561588188012,43.22623416547238,23.342561588188012,499.91861218586564,20,,True
27,4,15,225,12.911479139328003,18.969369053611796,12.911479139328003,495.2112683095038,20,,True
28,4,3,30,13.162583281596502,18.924368754911423,13.162583281596502,463.36565539240837,20,,True
29,4,3,45,20.735180302212637,28.297811044087542,20.735180302212637,499.72645891830325,20,,True
30,4,3,60,8.463940275398393,9.636042012637592,8.463940275398393,499.51602099463344,20,,True
31,4,3,75,6.312340949910382,8.416980375819023,6.312340949910382,499.1551679559052,20,,True
32,4,3,90,2.43063381947577,3.6652171141379384,2.43063381947577,500.48810010775924,20,,True
33,4,3,105,4.599614312623938,7.110844813959515,4.599614312623938,499.9627051874995,20,,True
34,4,3,120,3.4493715055286884,5.667740633052295,3.4493715055286884,500.0150240957737,20,,True
35,4,3,135,11.786620179812113,15.007727320057851,11.786620179812113,500.50388975068927,20,,True
36,4,3,150,11.563984093566736,16.15597053891729,11.563984093566736,501.0065301321447,20,,True
37,4,3,165,13.913889209429422,18.311850729489418,13.913889209429422,500.5496363155544,20,,True
38,4,3,180,6.855020451545715,11.857516622749516,6.855020451545715,500.3364933654666,20,,True
39,4,3,195,4.131172472238541,6.139702722886416,4.131172472238541,499.55409299582243,20,,True
40,4,3,210,1.6218800048033397,2.05891164305488,1.6218800048033397,498.8965289667249,20,,True
41,4,3,225,3.479258630673091,3.792872033189641,3.479258630673091,499.87289495766163,20,,True
42,4,35,30,8.26782376250873,10.397532559020046,8.26782376250873,499.81363397091627,20,,True
43,4,35,45,6.767798433204492,7.973453038634831,6.767798433204492,501.62551226094365,20,,True
44,4,35,60,3.6261706123749415,5.313566764419595,3.6261706123749415,502.0386422984302,20,,True
45,4,35,75,2.278529179096222,3.3511840425656594,2.278529179096222,474.4942160323262,20,,True
46,4,35,90,2.965697737534841,6.477026858485097,2.965697737534841,463.76187400892377,20,,True
47,4,35,105,5.733817192415397,7.70589359086776,5.733817192415397,462.5505222938955,20,,True
48,4,35,120,4.894895605742931,6.288831112044855,4.894895605742931,477.6002620346844,20,,True
49,4,35,135,3.347082566966613,5.328372068301357,3.347082566966613,499.0991218946874,20,,True
50,4,35,150,4.029999728500843,5.604871858108436,4.029999728500843,499.0092320367694,20,,True
51,4,35,165,11.19325476884842,16.526406998067518,11.19325476884842,498.9149826578796,20,,True
52,4,35,180,22.76013325850169,37.83537908306305,22.76013325850169,499.3677302263677,20,,True
53,4,35,195,5.283557538191477,7.044203378432015,5.283557538191477,498.90237022191286,20,,True
54,4,35,210,2.5692719221115112,3.3225827736023024,2.5692719221115112,498.5151868313551,20,,True
55,4,35,225,4.499152034521103,7.700672171460243,4.499152034521103,499.3562991730869,20,,True
56,4,48,30,4.979468242009171,7.915945716723097,4.979468242009171,502.1235132589936,20,,True
57,4,48,45,14.759902271380026,22.115585029438904,14.759902271380026,500.7350160740316,20,,True
58,4,48,60,13.272444322953621,20.413229704901116,13.272444322953621,499.61556773632765,20,,True
59,4,48,75,5.344608750986906,8.439093671156938,5.344608750986906,499.8146048747003,20,,True
60,4,48,90,4.874050369858741,6.320436780580696,4.874050369858741,498.6867308616638,20,,True
61,4,48,105,7.816451948384444,11.777699835934417,7.816451948384444,503.5543702542782,20,,True
62,4,48,120,27.75264593263467,41.88817366043495,27.75264593263467,492.24454490467906,20,,True
63,4,48,135,25.31013477096955,36.60121534010362,25.31013477096955,482.5636809691787,20,,True
64,4,48,150,12.049367473522823,15.681412414691938,12.049367473522823,500.12447219341993,20,,True
65,4,48,165,5.819897178808848,6.478352905313369,5.819897178808848,501.26034999266267,20,,True
66,4,48,180,10.024746435321868,17.28040799707195,10.024746435321868,464.5819962024689,20,,True
67,4,48,195,12.490348094701767,19.74779099722602,12.490348094701767,462.61586621403694,20,,True
68,4,48,210,12.94998532831669,19.67567857872574,12.94998532831669,463.5447524487972,20,,True
69,4,48,225,16.178003714233636,21.656564225831644,16.178003714233636,463.9763692393899,20,,True
70,4,22,30,3.3706820785999296,4.36717567810142,3.3706820785999296,462.9219747148454,20,,True
71,4,22,45,4.953780463586251,5.26826632979087,4.953780463586251,500.6790207698941,20,,True
72,4,22,60,2.003921719888846,3.5827050170344057,2.003921719888846,486.73074413090944,20,,True
73,4,22,75,2.377376977602641,3.1074530553729343,2.377376977602641,626.1865450069308,20,,True
74,4,22,90,3.7956242581208546,8.595146741449765,3.7956242581208546,471.6719980351627,20,,True
75,4,22,105,3.5458114246527352,6.5723891036992015,3.5458114246527352,463.9212852343917,20,,True
76,4,22,120,2.0916283423701922,2.5668050216682725,2.0916283423701922,463.8625141233206,20,,True
77,4,22,135,1.8550328294436136,2.5239183447109514,1.8550328294436136,464.3768868409097,20,,True
78,4,22,150,1.471504160016775,2.0248393176639565,1.471504160016775,472.7861750870943,20,,True
79,4,22,165,10.44894213800629,17.383293175849175,10.44894213800629,460.41303779929876,20,,True
80,4,22,180,16.651014683643975,30.167398934816617,16.651014683643975,500.68359915167093,20,,True
81,4,22,195,3.913576166828473,4.496371223025058,3.913576166828473,628.1247199513018,20,,True
82,4,22,210,5.8834248433510465,6.920517175427913,5.8834248433510465,631.7244102247059,20,,True
83,4,22,225,5.172076398157515,10.16783620153462,5.172076398157515,587.3783202841878,20,,True
84,4,55,30,10.210506268093983,13.44145998677974,10.210506268093983,462.99485210329294,20,,True
85,4,55,45,8.409440596650045,10.1208186984649,8.409440596650045,462.98314118757844,20,,True
86,4,55,60,6.741033495714267,11.285974700921141,6.741033495714267,462.9921866580844,20,,True
87,4,55,75,13.300027810533841,24.849321740688126,13.300027810533841,463.1846509873867,20,,True
88,4,55,90,3.6190005838871,6.8975015474398775,3.6190005838871,462.245365139097,20,,True
89,4,55,105,3.6343360980351767,6.111198671227596,3.6343360980351767,464.44557700306177,20,,True
90,4,55,120,2.3952939917643863,3.753991280705997,2.3952939917643863,464.83839955180883,20,,True
91,4,55,135,7.027976908387306,8.422559844878752,7.027976908387306,466.2994942627847,20,,True
92,4,55,150,15.157198228935401,25.377740948124945,15.157198228935401,462.8690043464303,20,,True
93,4,55,165,31.874634130795798,46.633633111577126,31.874634130795798,463.30061135813594,20,,True
94,4,55,180,18.592295050621033,32.42391117422367,18.592295050621033,463.4495424106717,20,,True
95,4,55,195,11.459220750381549,14.431481308760686,11.459220750381549,462.15014392510056,20,,True
96,4,55,210,40.61836229960124,70.45233884485074,40.61836229960124,463.84001104161143,20,,True
97,4,55,225,30.47814310491085,51.589536693085265,30.47814310491085,464.7234510630369,20,,True
98,4,4,30,19.391175862510377,39.074414134258255,19.391175862510377,464.8388200439513,20,,True
99,4,4,45,9.420865650475026,11.400225803553505,9.420865650475026,464.46678694337606,20,,True
100,4,4,60,9.97758255538841,14.81820424277448,9.97758255538841,463.31526804715395,20,,True
101,4,4,75,10.454816712035488,15.622249795324256,10.454816712035488,463.57982931658626,20,,True
102,4,4,90,9.131290464258443,14.435211307573557,9.131290464258443,464.0726810321212,20,,True
103,4,4,105,9.171741141875584,12.49436293809622,9.171741141875584,463.2753930054605,20,,True
104,4,4,120,7.82029037984709,12.764437366677711,7.82029037984709,463.5826051235199,20,,True
105,4,4,135,8.92842594558994,14.319673261636572,8.92842594558994,463.7091727927327,20,,True
106,4,4,150,12.965617304792007,23.130218663883618,12.965617304792007,464.48705485090613,20,,True
107,4,4,165,10.415119796991348,14.70663375412663,10.415119796991348,464.69753282144666,20,,True
108,4,4,180,11.192354094982147,20.40047788296701,11.192354094982147,463.7864390388131,20,,True
109,4,4,195,37.67447407444318,68.8232590139613,37.67447407444318,465.43654100969434,20,,True
110,4,4,210,19.974768605207405,39.452656780232545,19.974768605207405,463.1968243047595,20,,True
111,4,4,225,14.187016047040622,24.139366481320657,14.187016047040622,464.0604183077812,20,,True
112,4,45,30,10.104303681850434,13.770845853527398,10.104303681850434,463.8016680255532,20,,True
113,4,45,45,10.29897992759943,16.443124671873278,10.29897992759943,464.5513268187642,20,,True
114,4,45,60,8.340016874174276,12.743753491492514,8.340016874174276,464.3281139433384,20,,True
115,4,45,75,22.110778264453014,45.61462552887526,22.110778264453014,462.89190696552396,20,,True
